gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
H2BC10,-0.039547507,-0.2808053139286776,0.0197869602210183,324.0,598.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
XCL1,-0.039543744,0.5780724525049473,0.0281552696214482,11.0,950.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
HNRNPUL1,-0.039507166,0.9787782719178212,0.0302018952030784,4.0,560.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SH3PXD2A,-0.039495707,1.0,0.139549921624199,1.0,460.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DOT1L,-0.03947603,-0.0818230570727523,0.0194347583061344,175.0,196.0,1.0,True,True,False,False,False,novel,,0.4447,,polarization,Stim8hr,T-cell-specific(measured),True,True
SCML4,-0.039466955,,0.1274616208840129,0.0,924.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KATNBL1,-0.039439883,,,0.0,494.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NAAA,-0.03941429,0.1448392838447054,0.150660055079271,0.0,421.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PIGS,-0.039391153,1.0,0.1360326826562865,2.0,490.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAB2B,-0.039376207,1.0,0.0920434583354731,28.0,404.0,2.0,False,True,False,False,True,novel,,0.482,,polarization,Stim8hr,T-cell-specific(measured),True,True
CBR4,-0.039355185,,,0.0,714.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NBPF26,-0.03933963,,0.1124407319281328,0.0,494.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ABTB2,-0.03933906,0.969608322560966,0.0075876204235293,0.0,729.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MAPKBP1,-0.039305676,1.0,0.0821897278638893,1.0,979.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PPP1R15A,-0.039263174,0.1642996880422573,0.0775463685482193,26.0,245.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
EHF,-0.039255094,,0.0402511803253159,0.0,980.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRIB3,-0.0392283,-0.1913554968443545,0.0518826566767771,4.0,334.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
P4HB,-0.03922268,0.6550416014404693,0.0994866245647097,88.0,430.0,2.0,False,True,False,False,True,novel,,0.5059,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
PCYT2,-0.039215807,0.5334169355690859,0.1938439353178331,723.0,410.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PRDX2,-0.03920203,1.0,0.1468048318267228,0.0,352.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CXCR2,-0.039149627,,0.0273110724095965,1.0,424.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HSD11B1,-0.039135102,,0.0821370335624552,3.0,386.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NFATC2,-0.03912215,-0.2543966230142937,0.1023369837693012,171.0,524.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MYO1D,-0.039119083,0.7251719615121052,0.0507114097081283,7.0,499.0,2.0,False,True,False,False,False,novel,,0.2309,,polarization,Stim8hr,T-cell-specific(measured),True,True
GK5,-0.039118066,,,0.0,164.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PARL,-0.039105054,,0.0538796095381343,0.0,589.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRIM46,-0.039095428,0.4667321722744298,0.039443049653023,5.0,289.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LRRC42,-0.03908511,1.0,0.1543666575832514,2.0,424.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MTMR10,-0.03907711,0.1612176968298586,-0.0434644708829705,38.0,417.0,2.0,False,True,True,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
YBEY,-0.039064955,,,54.0,42.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IL12A,-0.039053418,,,0.0,706.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
C1orf21,-0.039048284,-0.3374619006773792,-0.0031743981223625,8.0,548.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CEBPB,-0.039047476,-0.2748409229358206,0.0125205253777217,2.0,768.0,2.0,False,True,False,False,False,novel,,0.1045,,polarization,Stim8hr,T-cell-specific(measured),True,True
RPL36A-HNRNPH2,-0.039038736,,,1.0,165.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF790,-0.039037295,-0.0740121237945172,0.0477173029854612,276.0,580.0,2.0,False,True,True,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAD1,-0.039032694,,,0.0,204.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NEURL1,-0.039032623,-0.3547784167438768,0.0677763643385273,4.0,1613.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ITPKB,-0.03902386,,,10.0,521.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
BCOR,-0.03901764,0.6175414041127187,0.1429394685802053,41.0,1290.0,2.0,False,True,False,False,True,novel,,0.3587,,polarization,Stim8hr,T-cell-specific(measured),True,True
VRK2,-0.03899839,0.0374684695916602,0.0630288846507917,5.0,235.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FNIP1,-0.038982444,0.919455764671082,0.1565100511774737,4.0,568.0,2.0,False,True,False,False,False,novel,,0.1884,,polarization,Stim8hr,T-cell-specific(measured),True,True
NSUN5,-0.038976442,0.7886652010925261,0.0239944529712164,3.0,364.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NPAS3,-0.03896956,,0.0435568179533649,0.0,591.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NME3,-0.03895185,0.9886569487284153,0.0180088527411963,1.0,286.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
POU2AF1,-0.038919415,1.0,0.1311461084128836,2.0,1235.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MALSU1,-0.03890637,1.0,0.078591600922965,4.0,248.0,2.0,False,True,False,False,False,novel,,0.3655,,polarization,Stim8hr,T-cell-specific(measured),True,True
TRIM33,-0.038895722,-0.06538114196227,0.0540371450584415,45.0,560.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
STAT5A,-0.03887021,,0.1884170034406055,18.0,522.0,2.0,False,True,False,False,False,novel,,0.0972,,polarization,Stim8hr,T-cell-specific(measured),True,True
NME6,-0.038836226,0.9832064821930944,-0.0143924438695449,3.0,485.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF568,-0.03882217,1.0,0.0183475733613361,2.0,1116.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FAM91A1,-0.03880221,0.5393603113430065,-0.0002748660038331,9.0,651.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
TOE1,-0.038796842,-0.7928965527247167,0.1015205207362261,2.0,492.0,2.0,False,True,False,True,False,novel,,0.4482,,polarization,Stim8hr,T-cell-specific(measured),True,True
PITPNA,-0.038784876,1.0,0.2109259235825697,1.0,509.0,2.0,False,True,False,False,False,novel,,0.3584,,polarization,Stim8hr,T-cell-specific(measured),True,True
GSTA4,-0.038759336,,,13.0,34.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
YTHDC2,-0.038757876,,,0.0,1073.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HCK,-0.038725596,,0.0212831583144496,0.0,261.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IRF4,-0.03872397,,,566.0,764.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HNRNPAB,-0.038678706,0.9986715961654662,0.0828580994233873,4.0,630.0,2.0,False,True,False,False,False,novel,,0.1967,,polarization,Stim8hr,T-cell-specific(measured),True,True
SLC4A5,-0.038667537,0.078781044029675,-0.0003267403936091,3.0,864.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MTFMT,-0.03864984,,,0.0,244.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FBXO22,-0.038647875,1.0,0.1392937505800445,0.0,876.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GRB2,-0.03862871,0.5356462599735383,0.1493046316388898,0.0,505.0,2.0,False,True,False,False,False,novel,,0.3067,,polarization,Stim8hr,T-cell-specific(measured),True,True
NTHL1,-0.03861353,,,27.0,171.0,1.0,True,True,True,True,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
CA7,-0.038608078,-0.1885487926094873,0.0586641168520182,3.0,631.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AUP1,-0.038584925,0.2272798220998788,-0.0036352366444084,127.0,659.0,1.0,True,True,False,True,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
LZTR1,-0.038584683,-0.0749574153007659,0.1073813617229754,4.0,211.0,2.0,False,True,False,False,False,novel,,0.2322,,polarization,Stim8hr,T-cell-specific(measured),True,True
SUFU,-0.038555756,0.8034021759291705,0.1960310376826434,3.0,576.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NEURL4,-0.038553245,0.2603161404697934,0.023621059645504,4.0,686.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
POLRMT,-0.038540177,0.1931202532023978,0.1138330843241086,169.0,297.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CELSR3,-0.038527977,,0.0167659784561141,1.0,1341.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
VPS4B,-0.038492892,-0.7639185574354099,0.0651559000877017,0.0,340.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NFXL1,-0.03846548,1.0,0.1342100253573226,0.0,358.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KRT10-AS1,-0.0384637,,0.1194700381138332,2.0,405.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CD72,-0.03845404,,0.1311134412139427,0.0,784.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GOLGA2,-0.038450878,0.7987899157089857,-0.0160092282514358,6.0,825.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MRPL54,-0.038417686,0.9607880141087828,0.1256086580657459,4.0,329.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF219,-0.038375173,,,8.0,128.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CHMP1B,-0.03837389,1.0,0.0104031312381517,1.0,519.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GART,-0.038370434,,,1.0,197.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
VSIG1,-0.038328912,,0.0443777702617214,0.0,562.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
YTHDF1,-0.038269173,,,1.0,746.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
