gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
GAREM1,0.012301366,-0.7164699187326783,0.0017679577360213,19.0,688.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GPR132,0.012313309,1.0,0.0755034051841292,1.0,527.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PPP1R12C,0.012345295,0.9750680755965664,0.0257287451097245,5.0,802.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
LIN28B,0.012352557,,0.1533187341257126,0.0,916.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MAPKAPK3,0.012389399,,,1.0,144.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TAFAZZIN,0.012394302,0.945867086606038,0.1445655873011439,1.0,670.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CISH,0.012407132,0.1926599846197504,-0.0127040888165203,4.0,832.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NAGLU,0.012431851,,0.0157601875073698,2.0,634.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GTF3C6,0.012440292,,,653.0,66.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CDKN1A,0.0124417655,0.5533511128752489,0.1201158745751142,12.0,410.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ABCC10,0.01246255,,0.1247006300813622,1.0,488.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ATP1A3,0.012503104,-1.0,0.086354958091342,0.0,644.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZER1,0.0125106545,,0.0809956670261291,0.0,676.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MRPS35,0.01251435,0.7883225053379171,0.0864087147909852,354.0,352.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MECOM,0.012535888,,0.1494389489066583,0.0,536.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BDH2,0.012538111,0.2784424558279034,-0.029178802180408,2.0,833.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
VAMP3,0.012560501,,0.1298977083060538,0.0,703.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MEGF6,0.012574097,,0.1038280740463993,0.0,742.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NR2F2,0.012614488,0.221540871699811,0.093981349258384,3.0,395.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
OXSR1,0.012623638,0.3733073670641245,0.0469832453557361,3.0,575.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RAX,0.0126358755,,0.0583247479167124,0.0,1011.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DKK3,0.012683144,,0.0763965347476048,0.0,917.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ATP8B2,0.012688858,,,7.0,182.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TTC16,0.012707108,,0.0806658838232289,0.0,982.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TTC22,0.012730698,,-0.0009865608707431,1.0,297.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SHCBP1,0.012737185,1.0,0.0465108608672514,4.0,420.0,2.0,False,True,False,False,False,novel,,0.2593,,activation,Stim8hr,T-cell-specific(measured),True,True
DEFA5,0.0127744125,,-0.0030595028360625,1.0,524.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
OTX1,0.012801929,,0.1271503720646964,0.0,263.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SCPEP1,0.012807565,,0.1302420227456132,0.0,679.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RNASEL,0.012822209,,0.1813166608364149,2.0,687.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GSTCD,0.012828044,0.5728525853742227,0.0473549525648789,132.0,669.0,2.0,False,True,False,True,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
PDGFD,0.012830509,,-0.0150093435068564,1.0,1053.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DIP2B,0.01283717,-1.0,0.0812933308693276,1.0,902.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HLA-C,0.012840802,,0.0901557474674653,0.0,509.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TRDMT1,0.012842164,,0.17268042685431,0.0,411.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TAF6,0.0128993075,,,58.0,39.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CCDC117,0.012953349,,0.0364865587606388,0.0,680.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC25A19,0.012954765,0.757414545786782,0.0927869432484254,1.0,647.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
LHX4,0.012987015,0.5199514478636638,0.0889338888582844,9.0,396.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TNKS,0.012989376,,0.1843919819090754,0.0,292.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
LRRC59,0.01300569,,0.0903447957344328,0.0,1122.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FBXW8,0.013021148,-0.3160947956071233,0.0025775302256851,5.0,1196.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF398,0.013028235,0.8850033753423991,0.0884782711900454,4.0,438.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NUP210,0.013030536,,,4.0,82.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NOL12,0.013033701,,,3.0,101.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TECR,0.0130514465,,0.0106360641666425,0.0,973.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DFFA,0.013102039,-1.0,0.1133986406102847,0.0,605.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CCL5,0.013127882,-0.0734506994005729,0.1944597939629484,19.0,205.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SPATA20,0.013138936,1.0,0.069354104660525,4.0,312.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
IGLL5,0.01317048,,,7.0,173.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RBM47,0.0132253785,,0.0356931335238407,2.0,444.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NUDT18,0.01324566,,-0.0299733632275895,0.0,376.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PPP6R1,0.013264394,-1.0,0.0526061949721936,1.0,485.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GGA3,0.013270122,,0.1516879579423884,0.0,381.0,2.0,False,True,False,False,False,novel,,0.3506,,activation,Stim8hr,T-cell-specific(measured),True,True
LRFN3,0.013299748,0.4140760036601669,0.0396046025608047,1.0,888.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PARP16,0.013305119,1.0,0.0431517086492622,0.0,296.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CALML4,0.013357899,,0.0463350653739792,0.0,330.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TPCN2,0.013364086,,0.0442406160413435,0.0,976.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FNIP1,0.013403363,0.919455764671082,0.1565100511774737,4.0,568.0,2.0,False,True,False,False,False,novel,,0.1884,,activation,Stim8hr,T-cell-specific(measured),True,True
SH3PXD2A,0.01344905,1.0,0.139549921624199,1.0,460.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MEPCE,0.013499932,-0.9504827021144374,0.0229437045511688,4.0,770.0,2.0,False,True,False,False,False,novel,,0.3678,,activation,Stim8hr,T-cell-specific(measured),True,True
APMAP,0.013605484,0.5217028426877934,0.0741721885054705,39.0,723.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
RPS18,0.01362136,,,0.0,217.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
AKR1C1,0.013678875,-0.3857050885795139,0.0581239236615304,6.0,131.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CCPG1,0.01370978,,0.1057826376995879,0.0,849.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MTR,0.013768797,0.2584569988072455,0.0351608770791233,1.0,436.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MSH5,0.013785868,,,6.0,227.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
AVL9,0.013844225,0.99858548662806,0.0292984175519296,4.0,290.0,2.0,False,True,False,True,False,novel,,0.5034,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
IL18R1,0.013894615,,0.0725751590074544,0.0,615.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C3orf38,0.013967908,,,2.0,340.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CABP5,0.013991762,,,61.0,678.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CERS6,0.013999302,,,2.0,307.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC38A7,0.014020621,,,0.0,1882.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
LRRC58,0.014025096,0.8220797171634522,0.1153524877223551,14.0,332.0,2.0,False,True,False,False,False,novel,,0.186,,activation,Stim8hr,T-cell-specific(measured),True,True
ACVR2B,0.014055795,,-0.0364002122836212,0.0,430.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DCAF17,0.014068715,-1.0,0.0283884059059785,1.0,782.0,2.0,False,True,False,True,False,novel,,0.7422,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
ZNF48,0.014094158,-0.1144873392204732,-0.0858216095871201,0.0,225.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ATAD3A,0.014096276,0.8095039812931326,0.0522414772216378,6.0,552.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TTC24,0.0141227525,,0.0322634279022166,2.0,1043.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CCHCR1,0.014148531,0.8460054915334285,0.0958581292776301,3.0,1032.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF562,0.01419448,0.9960149404087868,0.1120176986097699,4.0,547.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CHCHD1,0.014221874,0.2673504727329671,0.073766826656865,3.0,480.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FNDC9,0.014260031,,0.0436235111216673,1.0,628.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
APH1A,0.014278378,0.1306599476968854,0.0455809022006239,12.0,343.0,2.0,False,True,True,False,False,novel,,0.2494,,activation,Stim8hr,T-cell-specific(measured),True,True
CCDC112,0.014280971,,0.1092946211032267,0.0,872.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
APOL1,0.014287783,,,0.0,551.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RALGAPA2,0.01432579,1.0,0.0279289689250409,2.0,775.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BTK,0.01433294,0.0019155644455613,0.0899005496021361,21.0,284.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TRAP1,0.0143551715,1.0,0.1099145110134449,0.0,905.0,2.0,False,True,False,False,False,novel,,0.2287,,activation,Stim8hr,T-cell-specific(measured),True,True
SFMBT1,0.014417306,,0.032097106553289,0.0,393.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TSC22D3,0.014484157,,0.0947921763675749,0.0,612.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FRMD4B,0.014495544,1.0,0.1380425985543901,0.0,761.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CA2,0.014514484,,-0.0421161878620468,2.0,852.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MNX1,0.014529406,,-0.0307634791016975,0.0,919.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HSPG2,0.014561914,,0.0591796270706402,0.0,532.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MKRN1,0.014562466,-0.9785597155598624,0.0138386641324869,1.0,579.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TTC39C,0.014584204,1.0,0.0443974674736595,3.0,301.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
AVPR2,0.014631655,-1.0,0.0751097981296373,1.0,719.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SGCB,0.014644022,0.754793338955668,0.0079190404230547,4.0,342.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FKBP15,0.014669585,,,3.0,167.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PPP1R16A,0.014708638,,0.1003252137481815,0.0,801.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MYL12A,0.014744729,-0.0620629508232297,-0.001125476313908,6.0,452.0,2.0,False,True,False,False,False,novel,,0.3359,,activation,Stim8hr,T-cell-specific(measured),True,True
NBAS,0.014787245,,,169.0,35.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ATXN2L,0.014814474,0.5616535852201996,0.174696300123632,119.0,404.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
PIK3C2B,0.014830863,1.0,0.1127904406829531,0.0,343.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TAF9,0.014840435,,0.0975202712996539,3.0,122.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TPP1,0.0148430765,,,6.0,213.0,2.0,False,True,False,False,False,novel,,0.246,,activation,Stim8hr,T-cell-specific(measured),True,True
TAPBPL,0.01489111,0.9998352972546936,0.0817467696948672,1.0,614.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TRIM56,0.014905754,1.0,0.0927455513474809,3.0,580.0,2.0,False,True,False,False,False,novel,,0.2307,,activation,Stim8hr,T-cell-specific(measured),True,True
DAAM1,0.014923713,1.0,0.1382709204412062,1.0,903.0,2.0,False,True,False,False,False,novel,,0.1081,,activation,Stim8hr,T-cell-specific(measured),True,True
NINJ1,0.01493899,,,1.0,187.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF81,0.014944988,-0.5423153162543165,0.0336102312550175,11.0,878.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RGCC,0.014981413,,0.0247034791575116,0.0,449.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
INPPL1,0.015086637,,0.1497386068354781,5.0,306.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
QRICH2,0.015101892,,0.0808642933837973,0.0,537.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF546,0.015135196,0.9999762982923368,0.0268154042314028,5.0,752.0,2.0,False,True,False,False,False,novel,,0.1589,,activation,Stim8hr,T-cell-specific(measured),True,True
ZC3H12C,0.015164356,0.7137734088061968,-0.0496088465574634,2.0,428.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MRPL50,0.015185521,-0.2889640269064767,0.0626104694752771,12.0,645.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PYROXD2,0.015189816,,0.0867881720154242,1.0,797.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
H6PD,0.015207142,,0.0255486763584435,0.0,571.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ABTB2,0.015220482,0.969608322560966,0.0075876204235293,0.0,729.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DMRTA2,0.015228408,-0.0584343353021076,0.1012138801497025,73.0,1377.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TMPO,0.015276694,1.0,0.1647411949860195,0.0,377.0,2.0,False,True,False,False,False,novel,,0.2724,,activation,Stim8hr,T-cell-specific(measured),True,True
ZNF705EP,0.015322973,,0.17196615569109,1.0,552.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PSTPIP2,0.015331848,,,0.0,273.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
USP53,0.015353928,,,0.0,809.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NAPB,0.015406055,0.5998431336156828,0.0582002684512776,17.0,461.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF430,0.015410835,1.0,0.1256668104240671,6.0,3031.0,2.0,False,True,False,False,False,novel,,0.1135,,activation,Stim8hr,T-cell-specific(measured),True,True
PYCR1,0.0154736675,0.7999994629119382,0.0460795019537543,0.0,265.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TANK,0.015501954,0.1765373837235825,0.0595990382241442,21.0,313.0,2.0,False,True,False,False,False,novel,,0.4841,,activation,Stim8hr,T-cell-specific(measured),True,True
KDM2B,0.015519979,,0.0177359348091206,0.0,748.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ETFB,0.015526309,0.396185484922525,0.1120585344506412,20.0,1255.0,2.0,False,True,False,True,False,novel,,0.2703,,activation,Stim8hr,T-cell-specific(measured),True,True
CCDC120,0.015551481,,0.063116614959972,0.0,649.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KCNJ14,0.01555407,,0.1262884716304193,0.0,698.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
